,feature,group,avgExpr,logFC,statistic,auc,pval,padj,pct_in,pct_out,gene
194,MA0774.1,0,-0.151915720759241,-0.15282081957524,4597821,0.453294727182456,2.44450525512628e-08,3.86842956623734e-08,100,100,MEIS2
195,MA0775.1,0,-0.287293540697689,-0.296931583934289,4237778,0.417798435904706,9.62015205182794e-23,2.41649057492345e-22,100,100,MEIS3
196,MA0776.1,0,-0.271132365697112,-0.289230815352116,4265236.5,0.420505542872624,2.25318009156955e-21,5.4646091875997e-21,100,100,MYBL1
197,MA0777.1,0,-0.0290842652566454,-0.0238976132171321,5013782,0.494303920018267,0.496392895459841,0.516803787542894,100,100,MYBL2
198,MA0105.4,0,-1.13606642490397,-1.14523803713686,3012142,0.296964167618708,7.47089627677858e-130,1.02806029200018e-128,100,100,NFKB1
199,MA0778.1,0,-1.43670453796225,-1.47564483509974,2645848,0.260851596294472,2.28256589381907e-179,4.81621403595825e-178,100,100,NFKB2
200,MA0779.1,0,-0.482269141729382,-0.49297546420726,3830311,0.377626658316833,2.32485506265764e-48,1.15876634225377e-47,100,100,PAX1
201,MA0780.1,0,-0.0101373161957923,0.00420235164843695,5057102,0.498574796936168,0.864867864296782,0.870367818918701,100,100,PAX3
202,MA0781.1,0,-0.405728261872258,-0.398488549585597,4089842,0.403213568690331,6.76608064720297e-31,2.10981726585196e-30,100,100,PAX9
203,MA0783.1,0,-0.275512289144126,-0.258902768050405,4388648,0.432672563342468,9.00446099066426e-16,1.85130343814107e-15,100,100,PKNOX2
204,MA0784.1,0,-0.598843139808793,-0.601509961538951,3594738,0.354401744000562,1.04932585492853e-67,6.99182385441851e-67,100,100,POU1F1
205,MA0785.1,0,-0.512566267666328,-0.49206716691685,3968800,0.391280154934637,1.53813166901409e-38,5.97323525451484e-38,100,100,POU2F1
206,MA0786.1,0,-0.471544061996225,-0.449957329050879,3970488,0.391446573222666,1.99347272968177e-38,7.64768629023371e-38,100,100,POU3F1
207,MA0787.1,0,-0.489591234428868,-0.470729509434239,3904814,0.384971837056778,6.19906513433903e-43,2.7440616993263e-42,100,100,POU3F2
208,MA0788.1,0,-0.383826884771716,-0.363874294248439,4073448,0.401597300080173,7.0211978774826e-32,2.22220912822324e-31,100,100,POU3F3
209,MA0789.1,0,-0.560924905317837,-0.558038893058985,3725774,0.367320456553982,1.55734435164996e-56,8.88107184319303e-56,100,100,POU3F4
210,MA0790.1,0,-0.0630153786029976,-0.0308758907486115,4981536,0.491124818053939,0.289235537208848,0.310315415344408,100,100,POU4F1
211,MA0791.1,0,-0.132312097616758,-0.112631432863252,4702407.5,0.463605809102449,1.38700267728016e-05,1.92116563395699e-05,100,100,POU4F3
212,MA0792.1,0,-0.521380902698379,-0.488299918287068,4021177,0.396443952726164,3.99901205687556e-35,1.45481300689783e-34,100,100,POU5F1B
213,MA0793.1,0,-0.370805759881403,-0.400590487676867,3922024,0.386668554318022,9.96404570819788e-42,4.17698075052269e-41,100,100,POU6F2
214,MA0794.1,0,-0.123509034219455,-0.109831203719384,4784195,0.471669159654686,0.000716867989536669,0.000916722095710528,100,100,PROX1
215,MA0600.2,0,-0.131720711056238,-0.140524249242838,4738160,0.467130613511666,8.6728430505586e-05,0.000116065743150182,100,100,RFX2
216,MA0795.1,0,-0.0922941603494734,-0.0713599182125842,4923669,0.485419766470185,0.0816741932768024,0.0908607457719084,100,100,SMAD3
217,MA0796.1,0,-0.188761381911899,-0.184682671694291,4562298,0.449792548956356,2.03007604335262e-09,3.3551909541572e-09,100,100,TGIF1
218,MA0797.1,0,-0.190791801913348,-0.175450090691417,4599880.5,0.453497771296316,2.80915976028068e-08,4.43440929740068e-08,100,100,TGIF2
219,MA0799.1,0,0.0498298266812309,0.0675998700426375,5271617,0.519723623391471,0.0185108638372968,0.0217391035417604,100,100,RFX4
220,MA0510.2,0,-0.107142054674636,-0.101768057822919,4859843,0.479127222837637,0.0126861353232649,0.0151230200746265,100,100,RFX5
221,MA0511.2,0,0.0341334413486127,0.0484815374679599,5202083,0.512868333557459,0.124383548021244,0.13621935276375,100,100,RUNX2
222,MA0800.1,0,-0.978536694020562,-1.07211557837336,2831326,0.279137692992962,2.74726410874526e-153,4.57636363377829e-152,100,100,EOMES
223,MA0801.1,0,-0.884149329181216,-0.951054985989215,2969836,0.292793259980464,3.68491014910912e-135,5.30124573724107e-134,100,100,MGA
224,MA0802.1,0,-0.856828803034303,-0.92568932528377,3094444,0.305078242228522,7.75122580157469e-120,1.02219290258266e-118,100,100,TBR1
225,MA0803.1,0,-0.856073239477353,-0.917688260338967,3020039,0.29774272521383,7.11337545589006e-129,9.58035460335831e-128,100,100,TBX15
226,MA0804.1,0,-0.288371652453845,-0.302714614554655,4256129.5,0.419607692547339,8.00797974346929e-22,1.95716261684018e-21,100,100,TBX19
227,MA0805.1,0,-1.01301800889742,-1.09500030608755,2711219,0.267296459983303,6.11472833473127e-170,1.13841853996615e-168,100,100,TBX1
228,MA0806.1,0,-0.679259061212542,-0.716587165165173,3461765,0.341292064489847,4.27740583511488e-80,3.47127935080477e-79,100,100,TBX4
229,MA0807.1,0,-0.679259061212542,-0.716587165165173,3461765,0.341292064489847,4.27740583511488e-80,3.47127935080477e-79,100,100,TBX5
230,MA0808.1,0,-0.0943700304366126,-0.0761143134553401,4908160,0.483890749154402,0.0544000946938728,0.0609473627278257,100,100,TEAD3
231,MA0810.1,0,-0.369306477586842,-0.353797979790674,3914484.5,0.385925242302267,2.96644363264192e-42,1.28613617771393e-41,100,100,TFAP2A(var.2)
232,MA0811.1,0,-0.364963248178493,-0.355501063335089,4004229,0.394773065791617,3.27274406752073e-36,1.21148947060855e-35,100,100,TFAP2B
233,MA0812.1,0,-0.323771725049719,-0.318445915121165,4121317,0.406316658510067,4.72464897705968e-29,1.39102455929245e-28,100,100,TFAP2B(var.2)
234,MA0813.1,0,-0.483439516658034,-0.492923216916925,3588497,0.353786449844407,2.90494445523582e-68,1.95620195762157e-67,100,100,TFAP2B(var.3)
235,MA0524.2,0,-0.321294383395685,-0.306159589063968,4164080,0.410532621336481,1.21597690928793e-26,3.31773010163474e-26,100,100,TFAP2C
236,MA0815.1,0,-0.532641973666903,-0.548276783021314,3447985.5,0.33993355690697,1.93461407170695e-81,1.63281427652066e-80,100,100,TFAP2C(var.3)
237,MA0464.2,0,0.0679944616935909,0.117886798391591,5393413,0.531731373278192,0.000151187452158788,0.000200212672001073,100,100,BHLHE40
238,MA0817.1,0,-0.0532181726198752,-0.0291598079058917,5007767,0.493710906983613,0.452659115455509,0.474392748482346,100,100,BHLHE23
239,MA0818.1,0,-0.0889613804123738,-0.0800156280139508,4846661,0.477827622202093,0.00810536172465445,0.00975417104887123,100,100,BHLHE22
240,MA0819.1,0,-0.0440325304139438,-0.018618462780409,5042464,0.497131650668296,0.731966859349362,0.746111146486548,100,100,CLOCK
241,MA0820.1,0,-0.137847894288296,-0.0702224233877024,4921811,0.485236588046514,0.0779127512494895,0.0868288231354346,100,100,FIGLA
242,MA0821.1,0,-0.238961013765997,-0.229104870960669,4527532.5,0.4463650519229,1.50697530598748e-10,2.61346676353446e-10,100,100,HES5
243,MA0822.1,0,-0.199439812236944,-0.175849293420988,4621777,0.455656526061617,1.18918125492369e-07,1.80516003445251e-07,100,100,HES7
244,MA0823.1,0,-0.23776893117742,-0.221958464084863,4543034,0.447893329820935,4.9031845314835e-10,8.36581080439098e-10,100,100,HEY1
245,MA0058.3,0,-0.379294546329191,-0.373093814150742,4157995,0.409932707069504,5.60500488352604e-27,1.54259482229217e-26,100,100,MAX
246,MA0825.1,0,-0.185537075225295,-0.155393524480324,4718546,0.465196888214628,3.23989343389731e-05,4.40097112372746e-05,100,100,MNT
247,MA0826.1,0,-0.138923094941279,-0.140566155531323,4678229,0.461222074163403,3.64685153810333e-06,5.19922753067434e-06,100,100,OLIG1
248,MA0827.1,0,-0.135492533661176,-0.122041318834516,4726809,0.466011529395898,4.93601724174745e-05,6.61970108903843e-05,100,100,OLIG3
249,MA0828.1,0,-0.103273312352819,-0.0754095786531552,4892988,0.482394956342804,0.0355311085664867,0.04037915928651,100,100,SREBF2(var.2)
250,MA0834.1,0,-0.334636693675324,-0.38844745929293,4227226,0.416758124426458,2.78549790147001e-23,7.0812055085563e-23,100,100,ATF7
251,MA0466.2,0,-0.662721376152793,-0.744129557638615,3418671,0.337043468693447,2.44458240020597e-84,2.30958307362744e-83,100,100,CEBPB
252,MA0837.1,0,-0.648421052635214,-0.730767477288685,3445525,0.3396909785908,1.10994775165203e-81,9.49455306480726e-81,100,100,CEBPE
253,MA0838.1,0,-0.680572636998054,-0.766783977304592,3428134,0.337976416714548,2.13536072899043e-83,1.95896136442166e-82,100,100,CEBPG
254,MA0839.1,0,-0.355879736576417,-0.388705210403594,4009549,0.395297559448201,7.21083941015606e-36,2.6537565968772e-35,100,100,CREB3L1
255,MA0841.1,0,-2.95024623805241,-3.35538383122236,1445394,0.142499997042329,0,0,100,100,NFE2
256,MA0843.1,0,0.0767146415819797,0.0943277884460161,5338846,0.526351665503973,0.00165120063834735,0.00207795229438145,100,100,TEF
257,MA0844.1,0,-0.649777232576111,-0.725660168150777,3235299,0.318965000498861,1.22157039433576e-103,1.35658606949919e-102,100,100,XBP1
258,MA0845.1,0,0.0916491749404175,0.134646082757146,5526107.5,0.544813595743162,8.73297782400129e-08,1.33849272702005e-07,100,100,FOXB1
259,MA0032.2,0,0.0975507287990607,0.146395315993497,5613993,0.553478142219807,1.70344615883528e-10,2.93809650829082e-10,100,100,FOXC1
260,MA0846.1,0,0.130794583504567,0.177302403903105,5686715,0.560647733891636,4.41853816851627e-13,8.42450198997229e-13,100,100,FOXC2
261,MA0848.1,0,0.307239355885993,0.35886771338281,6098856,0.601280316620652,1.13463652740477e-33,3.84077498314022e-33,100,100,FOXO4
262,MA0849.1,0,0.307239355885993,0.35886771338281,6098856,0.601280316620652,1.13463652740477e-33,3.84077498314022e-33,100,100,FOXO6
263,MA0850.1,0,0.307239355885993,0.35886771338281,6098856,0.601280316620652,1.13463652740477e-33,3.84077498314022e-33,100,100,FOXP3
264,MA0855.1,0,-0.193042856149427,-0.179687841157272,4633792,0.456841073295425,2.55394447141938e-07,3.75092076660897e-07,100,100,RXRB
265,MA0856.1,0,-0.159912052119151,-0.137049104910215,4756803,0.468968608857475,0.00021095386037698,0.000277041065598814,100,100,RXRG
266,MA0525.2,0,-0.142782084079679,-0.140470108744078,4682268.5,0.461620324562984,4.58352071788406e-06,6.49075752666803e-06,100,100,TP63
267,MA0106.3,0,-0.213021909157972,-0.207939756326962,4551496,0.44872759021981,9.20887918282297e-10,1.55032460710823e-09,100,100,TP53
268,MA0861.1,0,-0.241500230814673,-0.236992029903215,4485250,0.442196461126936,5.11137648093744e-12,9.35115986252427e-12,100,100,TP73
269,MA0862.1,0,-0.0217063306010333,-0.0231050247251263,5071269,0.499971507769407,0.997290040704444,0.997290040704444,100,100,GMEB2
270,MA0863.1,0,-0.104622094357252,-0.0779520466075881,4852689,0.478421916894177,0.00997533985417546,0.0119817649481842,100,100,MTF1
271,MA0024.3,0,-0.0538163711830807,-0.0457612248434838,4960585,0.489059279219522,0.191399264700781,0.208171365215798,100,100,E2F1
272,MA0865.1,0,-0.168546802936354,-0.152532878059129,4632983.5,0.456761364062089,2.42737950851019e-07,3.57332843927198e-07,100,100,E2F8
273,MA0866.1,0,0.139771723469421,0.17992751357314,5617407,0.553814725179126,1.30889171891371e-10,2.28244754289911e-10,100,100,SOX21
274,MA0872.1,0,-0.445317946728026,-0.451377099475075,3711540,0.365917140255519,1.0683647210711e-57,6.26180433738897e-57,100,100,TFAP2A(var.3)
275,MA0028.2,0,-0.0693238441459647,-0.0753576027513667,4927908,0.485837685381889,0.0908083715313545,0.100492481082775,100,100,ELK1
276,MA0873.1,0,-0.357077330305015,-0.388600827164993,3958042,0.390219534115552,2.91914016987096e-39,1.1548848297052e-38,100,100,HOXD12
277,MA0875.1,0,-0.208400948175765,-0.223447904445242,4420376,0.435800596187602,1.77175823611079e-14,3.51574596695338e-14,100,100,BARX1
278,MA0876.1,0,-0.145069965598572,-0.167830435128195,4590488,0.452571773802054,1.48308929051449e-08,2.35878271581827e-08,100,100,BSX
279,MA0882.1,0,-0.232109402876677,-0.254805399777122,4338678,0.427746069353836,6.24323328383636e-18,1.39645465323972e-17,100,100,DLX6
280,MA0884.1,0,-0.388574828052385,-0.415037904526676,3872882.5,0.38182374134339,3.21751920085964e-45,1.54294670768496e-44,100,100,DUXA
281,MA0886.1,0,-0.151026180726659,-0.159654440112879,4635340,0.456993689118807,2.81428951098531e-07,4.12371588067986e-07,100,100,EMX2
282,MA0887.1,0,-0.100694743668912,-0.0886988760182459,4821299,0.475327207142263,0.00321673724365472,0.00396919040006518,100,100,EVX1
283,MA0888.1,0,-0.165251500201452,-0.160575625960265,4604398,0.453943147253763,3.80331193502634e-08,5.95914964077147e-08,100,100,EVX2
284,MA0889.1,0,-0.199272699149983,-0.213380169360437,4485190,0.442190545784944,5.08601397992849e-12,9.33172999795575e-12,100,100,GBX1
285,MA0890.1,0,-0.0629864034459249,-0.0560103430653893,4887479,0.481851829358946,0.0302265306471939,0.034599265641363,100,100,GBX2
286,MA0891.1,0,-0.111522994087467,-0.0977691564607881,4802693.5,0.473492908885199,0.00154940586705809,0.0019537328961111,100,100,GSC2
287,MA0892.1,0,-0.487625008540898,-0.528551771661343,3569382.5,0.351901969769448,5.49909635602189e-70,3.78361738408897e-69,100,100,GSX1
288,MA0894.1,0,-0.186351313762083,-0.202252194550887,4476324,0.441316455416659,2.42558566876517e-12,4.48946119394255e-12,100,100,HESX1
289,MA0895.1,0,-0.211558007165954,-0.21245236327963,4473259,0.441014280029924,1.87314652254754e-12,3.48735808462527e-12,100,100,HMBOX1
290,MA0899.1,0,-0.0838805000780355,-0.0707762009820682,4873563,0.480479864373039,0.0197565929265936,0.0231163092837962,100,100,HOXA10
291,MA0903.1,0,-0.217027114383773,-0.221260197450786,4448687,0.438591750306316,2.25232838004609e-13,4.34671909929627e-13,100,100,HOXB3
292,MA0905.1,0,-0.263656002000831,-0.276256650681484,4267609,0.420739445353874,2.94460180246047e-21,7.11424786624992e-21,100,100,HOXC10
293,MA0906.1,0,-0.0585839724616763,-0.0487479886292609,4921265,0.48518275843439,0.0768346131239978,0.085778324704569,100,100,HOXC12
294,MA0907.1,0,-0.143681088867871,-0.131443503544325,4709125,0.46426808093292,1.98274329764064e-05,2.7225086928558e-05,100,100,HOXC13
295,MA0908.1,0,-0.207107182059423,-0.214661855241207,4439787,0.437714307910902,1.02474521018901e-13,2.00824680510725e-13,100,100,HOXD11
296,MA0914.1,0,-0.103700206138573,-0.0721386438780088,4879652,0.481080172996148,0.0238675618457028,0.027670634887051,100,100,ISL2
297,MA0852.2,0,0.277806816428905,0.330812992523755,6026443,0.594141188960079,2.54690460345572e-29,7.53360099994146e-29,100,100,FOXK1
298,MA0036.3,0,-0.120588161495934,-0.118317184661808,4794744,0.472709175365834,0.00111862964613472,0.0014133584151762,100,100,GATA2
299,MA1106.1,0,0.0365011670396443,0.0799734685174496,5333382,0.525812975026609,0.00205351676593316,0.00256385821072128,100,100,HIF1A
300,MA0147.3,0,-0.295940684374525,-0.276956333054739,4448276,0.438551230213674,2.17240479520958e-13,4.20529735586442e-13,100,100,MYC
301,MA0100.3,0,-0.199295674054508,-0.190150635018755,4556696.5,0.449240302486928,1.35002982238332e-09,2.2488654672859e-09,100,100,MYB
302,MA0104.4,0,-0.429752944746763,-0.426413626825451,4043634,0.39865796664457,1.03722994331368e-33,3.60750853910746e-33,100,100,MYCN
303,MA1109.1,0,-0.423546637445478,-0.402486134903673,4094404,0.403663331859756,1.26264130711103e-30,3.87986382233632e-30,100,100,NEUROD1
304,MA0161.2,0,-0.181651862207554,-0.146516104068504,4650302.5,0.458468827527951,7.07376133062313e-07,1.02230386353526e-06,100,100,NFIC
305,MA0060.3,0,0.35436821506603,0.348020393374724,6223683.5,0.613586939161496,6.57586147424123e-42,2.7936377940904e-41,100,100,NFYA
306,MA1110.1,0,-0.673772057679252,-0.72468111013252,3297048,0.325052774709468,6.48586351572932e-97,6.51674858008994e-96,100,100,NR1H4
307,MA1111.1,0,-0.758783120331897,-0.795989355642003,3177623,0.313278779420446,3.96822067250427e-110,4.65163645499112e-109,100,100,NR2F2
308,MA0014.3,0,-0.425795534928485,-0.42690760257476,3891297,0.383639209095114,6.80132474826486e-44,3.0751704040369e-43,100,100,PAX5
309,MA1114.1,0,-0.511517178521207,-0.533270354432047,3760024,0.370697130940827,8.76248777047608e-54,4.78159892992359e-53,100,100,PBX3
310,MA1115.1,0,-0.525664875765812,-0.496113950643532,3890945,0.383604505755431,6.41881207698903e-44,2.92309931275831e-43,100,100,POU5F1
311,MA1116.1,0,-0.0762269935338395,-0.039818242155318,5008899,0.493822509769187,0.460719553413718,0.482042111257659,100,100,RBPJ
312,MA1117.1,0,-0.874604820094894,-0.88949703719295,3190906,0.314588337548343,1.29000565122666e-108,1.48467923132087e-107,100,100,RELB
313,MA1118.1,0,-0.196703419574391,-0.167716899527089,4609839.5,0.45447961947788,5.45853642793834e-08,8.46875872275727e-08,100,100,SIX1
314,MA1119.1,0,-0.401863704478035,-0.395308629219354,4045205,0.398812850015715,1.29914783011134e-33,4.35111416116656e-33,100,100,SIX2
315,MA0442.2,0,0.306211314729975,0.379748669763059,6196311,0.610888310850433,5.05806406369602e-40,2.02642693184784e-39,100,100,SOX10
316,MA1120.1,0,-0.0507198966893615,-0.0240913739874191,5049505,0.497825816051004,0.795158102374246,0.805336126084637,100,100,SOX13
317,MA1121.1,0,0.0214268809956957,0.056814386877403,5271652,0.519727074007632,0.0184903461688614,0.0217391035417604,100,100,TEAD2
318,MA1122.1,0,-0.035779407145359,-0.00374770276994926,5097363,0.502544090001534,0.761288046603381,0.773507758426871,100,100,TFDP1
319,MA0750.2,0,0.143539189555583,0.176834033973974,5561839,0.548336329782682,7.83607075188115e-09,1.26860173553472e-08,100,100,ZBTB7A
320,MA0103.3,0,0.200134929077234,0.291476228365639,5776346.5,0.569484416820236,1.06513917185982e-16,2.28553591792294e-16,100,100,ZEB1
321,MA1124.1,0,-0.381868584886468,-0.390107294367973,4037830,0.39808575589592,4.50129728706919e-34,1.58295621261933e-33,100,100,ZNF24
322,MA1125.1,0,0.0276261695624495,0.0876397591475088,5453456,0.537650954598173,6.9249678266016e-06,9.74112140941958e-06,100,100,ZNF384
323,MA1154.1,0,-0.380232081314649,-0.381378702828333,4001528,0.394506776812964,2.18818042269905e-36,8.14775416216765e-36,100,100,ZNF282
324,MA1155.1,0,0.111076352775213,0.179943601217277,5548945.5,0.547065172083214,1.90785946579215e-08,3.02675449084319e-08,100,100,ZSCAN4
325,MA0037.3,0,0.000484914948464559,0.00542568853118662,5112750,0.504061079455268,0.627721027855024,0.642956975133058,100,100,GATA3
326,MA0099.3,0,-3.80770414574391,-4.31845500820662,1245765,0.122818766935131,0,0,100,100,FOS::JUN
327,MA1126.1,0,-0.622895638020054,-0.697930897342454,3440599,0.339205329013293,3.64029398209345e-82,3.20042512592383e-81,100,100,FOS::JUN(var.2)
328,MA1127.1,0,-0.375281197213127,-0.443111069088645,4058136,0.400087704803928,8.18303829984208e-33,2.6838669656995e-32,100,100,FOSB::JUN
329,MA1128.1,0,-4.01342504632369,-4.53971840929725,1188953,0.117217726781395,0,0,100,100,FOSL1::JUN
330,MA1129.1,0,-0.519806067166922,-0.601263856630769,3735401,0.368269573176527,9.38705733043857e-56,5.25841353112178e-55,100,100,FOSL1::JUN(var.2)
331,MA1130.1,0,-3.95419147979043,-4.48176414383621,1205299,0.118829263117961,0,0,100,100,FOSL2::JUN
332,MA1131.1,0,-0.475191720848904,-0.554725772480492,3795807.5,0.374224991610073,5.50675489400715e-51,2.83396410398905e-50,100,100,FOSL2::JUN(var.2)
333,MA1132.1,0,-3.16991128398394,-3.60603607118242,1386738,0.136717158711386,0,0,100,100,JUN::JUNB
334,MA1133.1,0,-0.377635819299906,-0.437475112607657,4106706.5,0.404876223440607,6.69486602195301e-30,2.0374279768732e-29,100,100,JUN::JUNB(var.2)
335,MA1134.1,0,-3.84113286374759,-4.35963046268785,1238902,0.122142150400331,0,0,100,100,FOS::JUNB
336,MA1135.1,0,-3.83212526188517,-4.3426356163969,1212379,0.119527273472964,0,0,100,100,FOSB::JUNB
337,MA1136.1,0,-0.396080352158657,-0.457103831992815,4056231,0.399899892695696,6.24878818760863e-33,2.06014735560222e-32,100,100,FOSB::JUNB(var.2)
338,MA1137.1,0,-3.8707651211743,-4.39827910617855,1224184,0.120691117009803,0,0,100,100,FOSL1::JUNB
339,MA1138.1,0,-3.8511645227735,-4.36757136908627,1235648,0.121821341686322,0,0,100,100,FOSL2::JUNB
340,MA1139.1,0,-0.420121055607191,-0.493964639475109,3977524,0.392140245660209,5.85043430585889e-38,2.21755982970579e-37,100,100,FOSL2::JUNB(var.2)
